route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
193008,28292727,28292727,,,,193008
193008,28292728,28292728,,,,193008
193008,28292729,28292729,,,,193008
193008,28292730,28292730,,,,193008
193008,28292731,28292731,,,,193008
193008,28292732,28292732,,,,193008
193008,28292733,28292733,,,,193008
193008,28292734,28292734,,,,193008
193008,28292735,28292735,,,,193008
193008,28292736,28292736,,,,193008
193008,28292737,28292737,,,,193008
193008,28292738,28292738,,,,193008
193008,28292739,28292739,,,,193008
193008,28292740,28292740,,,,193008
193008,28292741,28292741,,,,193008
193008,28292742,28292742,,,,193008
193008,28292743,28292743,,,,193008
193008,28292744,28292744,,,,193008
193008,28292745,28292745,,,,193008
193008,28292746,28292746,,,,193008
193008,28292747,28292747,,,,193008
193008,28292748,28292748,,,,193008
193008,28292749,28292749,,,,193008
193008,28292750,28292750,,,,193008
193008,28292751,28292751,,,,193008
193008,28292752,28292752,,,,193008
193008,28292753,28292753,,,,193008
193008,28292754,28292754,,,,193008
193008,28292755,28292755,,,,193008
193008,28292757,28292757,,,,193008
193008,28292758,28292758,,,,193008
193008,28292759,28292759,,,,193008
193008,28292760,28292760,,,,193008
193008,28292761,28292761,,,,193008
193008,28292762,28292762,,,,193008
193008,28292764,28292764,,,,193008
193008,28292111,28292111,,,,193008
193008,28292114,28292114,,,,193008
193008,28292117,28292117,,,,193008
193008,28292120,28292120,,,,193008
193008,28292123,28292123,,,,193008
193008,28292126,28292126,,,,193008
193008,28292129,28292129,,,,193008
193008,28292132,28292132,,,,193008
193008,28292135,28292135,,,,193008
193008,28292138,28292138,,,,193008
193008,28292141,28292141,,,,193008
193008,28292144,28292144,,,,193008
193008,28292147,28292147,,,,193008
193008,28292150,28292150,,,,193008
193008,28292153,28292153,,,,193008
193008,28292156,28292156,,,,193008
193008,28292159,28292159,,,,193008
193008,28292162,28292162,,,,193008
193008,28292165,28292165,,,,193008
193008,28292168,28292168,,,,193008
193008,28292171,28292171,,,,193008
193008,28292174,28292174,,,,193008
193008,28292177,28292177,,,,193008
193008,28292180,28292180,,,,193008
193008,28292183,28292183,,,,193008
193008,28292186,28292186,,,,193008
193008,28292189,28292189,,,,193008
193008,28292192,28292192,,,,193008
193008,28292195,28292195,,,,193008
193008,28292201,28292201,,,,193008
193008,28292204,28292204,,,,193008
193008,28292207,28292207,,,,193008
193008,28292210,28292210,,,,193008
193008,28292213,28292213,,,,193008
193008,28292216,28292216,,,,193008
193008,28292222,28292222,,,,193008
193008,28292318,28292318,,,,193008
193008,28292321,28292321,,,,193008
193008,28292324,28292324,,,,193008
193008,28292327,28292327,,,,193008
193008,28292330,28292330,,,,193008
193008,28292333,28292333,,,,193008
193008,28292339,28292339,,,,193008
193008,28292228,28292228,,,,193008
193008,28292231,28292231,,,,193008
193008,28292234,28292234,,,,193008
193008,28292237,28292237,,,,193008
193008,28292240,28292240,,,,193008
193008,28292243,28292243,,,,193008
193008,28292246,28292246,,,,193008
193008,28292249,28292249,,,,193008
193008,28292252,28292252,,,,193008
193008,28292255,28292255,,,,193008
193008,28292258,28292258,,,,193008
193008,28292261,28292261,,,,193008
193008,28292264,28292264,,,,193008
193008,28292267,28292267,,,,193008
193008,28292270,28292270,,,,193008
193008,28292273,28292273,,,,193008
193008,28292276,28292276,,,,193008
193008,28292279,28292279,,,,193008
193008,28292282,28292282,,,,193008
193008,28292285,28292285,,,,193008
193008,28292288,28292288,,,,193008
193008,28292291,28292291,,,,193008
193008,28292294,28292294,,,,193008
193008,28292297,28292297,,,,193008
193008,28292300,28292300,,,,193008
193008,28292303,28292303,,,,193008
193008,28292306,28292306,,,,193008
193008,28292309,28292309,,,,193008
193008,28292312,28292312,,,,193008
193008,28292346,28292346,,,,193008
193008,28292351,28292351,,,,193008
193008,28292356,28292356,,,,193008
193008,28292361,28292361,,,,193008
193008,28292366,28292366,,,,193008
193008,28292371,28292371,,,,193008
193008,28292376,28292376,,,,193008
193008,28292381,28292381,,,,193008
193008,28292386,28292386,,,,193008
193008,28292391,28292391,,,,193008
193008,28292396,28292396,,,,193008
193008,28292401,28292401,,,,193008
193008,28292406,28292406,,,,193008
193008,28292411,28292411,,,,193008
193008,28292416,28292416,,,,193008
193008,28292421,28292421,,,,193008
193008,28292426,28292426,,,,193008
193008,28292431,28292431,,,,193008
193008,28292436,28292436,,,,193008
193008,28292441,28292441,,,,193008
193008,28292446,28292446,,,,193008
193008,28292451,28292451,,,,193008
193008,28292456,28292456,,,,193008
193008,28292461,28292461,,,,193008
193008,28292466,28292466,,,,193008
193008,28292471,28292471,,,,193008
193008,28292476,28292476,,,,193008
193008,28292481,28292481,,,,193008
193008,28292486,28292486,,,,193008
193008,28292491,28292491,,,,193008
193008,28291988,28291988,,,,193008
193008,28291991,28291991,,,,193008
193008,28291994,28291994,,,,193008
193008,28291997,28291997,,,,193008
193008,28292096,28292096,,,,193008
193008,28292099,28292099,,,,193008
193008,28292102,28292102,,,,193008
193008,28292000,28292000,,,,193008
193008,28292003,28292003,,,,193008
193008,28292093,28292093,,,,193008
193008,28291985,28291985,,,,193008
193008,28292006,28292006,,,,193008
193008,28292009,28292009,,,,193008
193008,28292024,28292024,,,,193008
193008,28292027,28292027,,,,193008
193008,28292036,28292036,,,,193008
193008,28292039,28292039,,,,193008
193008,28292042,28292042,,,,193008
193008,28292045,28292045,,,,193008
193008,28292054,28292054,,,,193008
193008,28292057,28292057,,,,193008
193008,28292060,28292060,,,,193008
193008,28292069,28292069,,,,193008
193008,28292084,28292084,,,,193008
193008,28292087,28292087,,,,193008
193008,28292090,28292090,,,,193008
193008,28292063,28292063,,,,193008
193008,28292066,28292066,,,,193008
193008,28292012,28292012,,,,193008
193008,28292015,28292015,,,,193008
193008,28292018,28292018,,,,193008
193008,28292021,28292021,,,,193008
193008,28292048,28292048,,,,193008
193008,28292051,28292051,,,,193008
193008,28292030,28292030,,,,193008
193008,28292033,28292033,,,,193008
193008,28292072,28292072,,,,193008
