trip_id,start_time,end_time,headway_secs,exact_times
24516743,07:45:00,08:15:00,900,1
24516744,08:35:00,09:10:00,2100,1
24516745,09:40:00,10:05:00,1500,1
24516746,10:35:00,15:35:00,1800,1
24516747,16:10:00,16:30:00,1200,1
24516748,16:45:00,17:35:00,1500,1
24516749,17:50:00,18:30:00,1200,1
24516750,18:40:00,19:10:00,1800,1
24516751,19:30:00,19:45:00,900,1
24516752,20:10:00,20:30:00,1200,1
24516753,08:35:00,09:50:00,4500,1
24516754,11:10:00,12:30:00,4800,1
24516759,08:00:00,09:10:00,2100,1
24516760,09:30:00,10:10:00,2400,1
24516761,11:10:00,17:10:00,3600,1
24516762,18:05:00,19:50:00,2100,1
24516763,20:05:00,22:05:00,3600,1
24516764,23:10:00,24:10:00,3600,1
24516757,06:15:00,07:25:00,2100,1
24516767,06:40:00,07:35:00,3300,1
24516768,07:55:00,08:35:00,2400,1
24516769,08:55:00,09:35:00,2400,1
24516770,09:55:00,10:35:00,2400,1
24516771,10:55:00,11:35:00,2400,1
24516772,11:55:00,12:45:00,3000,1
24516773,13:45:00,24:45:00,3600,1
24516766,06:45:00,24:45:00,3600,1
24516774,06:35:00,07:10:00,2100,1
24516775,07:40:00,08:50:00,2100,1
24516776,09:40:00,16:40:00,3600,1
24516777,17:25:00,17:45:00,1200,1
24516778,18:20:00,19:30:00,2100,1
24516779,20:35:00,22:35:00,3600,1
24516780,23:40:00,24:40:00,3600,1
24516783,06:10:00,07:15:00,3900,1
24516784,08:15:00,24:15:00,3600,1
24516781,06:10:00,07:15:00,3900,1
24516782,08:15:00,24:15:00,3600,1
24516786,05:30:00,07:50:00,1200,1
24516787,08:05:00,09:50:00,900,1
24516788,10:10:00,15:50:00,1200,1
24516789,16:05:00,17:20:00,900,1
24516790,17:30:00,18:30:00,600,1
24516791,18:45:00,21:00:00,900,1
24516792,21:20:00,21:50:00,1800,1
24516793,22:10:00,22:45:00,2100,1
24516794,23:15:00,25:15:00,1800,1
24516801,05:45:00,06:10:00,1500,1
24516802,06:40:00,07:10:00,1800,1
24516803,07:30:00,09:10:00,1200,1
24516804,09:40:00,17:10:00,1800,1
24516805,17:30:00,20:30:00,1200,1
24516806,21:00:00,25:00:00,1800,1
24516795,05:45:00,08:45:00,1800,1
24516796,09:10:00,17:10:00,1800,1
24516797,17:30:00,20:30:00,1200,1
24516798,21:00:00,24:00:00,1800,1
24516808,05:00:00,06:00:00,1200,1
24516809,06:15:00,07:00:00,900,1
24516810,07:10:00,08:40:00,600,1
24516811,08:55:00,15:55:00,1200,1
24516812,16:10:00,16:55:00,900,1
24516813,17:05:00,17:55:00,600,1
24516814,18:10:00,20:10:00,900,1
24516815,20:30:00,20:50:00,1200,1
24516816,21:15:00,21:40:00,1500,1
24516817,22:15:00,24:15:00,1800,1
24516826,05:15:00,05:40:00,1500,1
24516829,06:30:00,08:50:00,1200,1
24516830,09:20:00,10:20:00,1800,1
24516832,10:50:00,16:50:00,1800,1
24516833,17:10:00,19:30:00,1200,1
24516834,20:00:00,24:30:00,1800,1
24516819,05:15:00,08:15:00,1800,1
24516820,08:35:00,08:50:00,900,1
24516821,09:20:00,16:50:00,1800,1
24516822,17:10:00,19:30:00,1200,1
24516823,20:00:00,23:30:00,1800,1
24516835,05:50:00,06:15:00,1500,1
24516836,05:20:00,05:50:00,1800,1
24516854,07:45:00,08:30:00,2700,1
24516855,12:30:00,13:10:00,2400,1
24516856,16:45:00,17:40:00,3300,1
24516860,09:00:00,11:30:00,9000,1
24516861,13:00:00,19:00:00,21600,1
24516862,07:30:00,08:00:00,1800,1
24516863,08:45:00,12:45:00,14400,1
24516864,13:40:00,17:05:00,12300,1
24516865,17:55:00,19:15:00,4800,1
24516868,09:15:00,11:45:00,9000,1
24516869,13:15:00,19:10:00,21300,1
24516870,07:10:00,07:40:00,1800,1
24516871,08:05:00,08:20:00,900,1
24516872,08:50:00,09:20:00,1800,1
24516873,10:10:00,17:10:00,3600,1
24516874,17:40:00,18:10:00,1800,1
24516875,18:35:00,19:15:00,1200,1
24516876,19:45:00,20:15:00,1800,1
24516877,06:30:00,07:05:00,2100,1
24516878,07:25:00,07:45:00,1200,1
24516879,08:15:00,08:40:00,1500,1
24516880,09:40:00,13:40:00,3600,1
24516882,15:40:00,16:30:00,3000,1
24516883,17:15:00,18:15:00,3600,1
24516884,18:45:00,19:10:00,1500,1
24516899,06:30:00,07:00:00,1800,1
24516900,07:20:00,09:00:00,1200,1
24516901,09:35:00,10:30:00,3300,1
24516902,11:30:00,16:30:00,3600,1
24516903,17:00:00,18:00:00,3600,1
24516904,18:25:00,18:50:00,1500,1
24516905,19:35:00,20:15:00,2400,1
24516908,06:05:00,06:45:00,2400,1
24516909,07:20:00,08:30:00,2100,1
